"gbif.species","gbif.id","iucn.species","common.name","genus","family","order","class","excluded","exclusion.reason","redlist.europe","redlist.eu","endemic.europe.iucn","endemic.eu.iucn","endemic.europe.final","vuln.clim.change","aze","target.area.km2","protected.area.km2","gap.km2","perc.target.met.in.PAs.and.N2K","zoo.global","zoo.eu","genus.zoo.global","pop.zoo.global","pop.zoo.eu","max.pop.eu","second.max.pop.eu","nr.zoos.global","nr.zoos.eu","eep","esb","aark","redlist.exsitu","redlist.exsitu.needed","ed.value","edge","bodymass.g"
"Spalax leucodon",4264696,"Spalax leucodon","Lesser Mole Rat","Spalax","Spalacidae","Rodentia","Mammalia",0,NA,"LC","LC",NA,NA,NA,NA,0,27537.463,83102.5558414,0,301.78,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,11.55812564,0,188.67
"Speleomantes ambrosii",2431455,"Speleomantes ambrosii","Ambrosi's Cave Salamander","Speleomantes","Plethodontidae","Caudata","Amphibia",0,NA,"NT","NT","Yes","Yes","Yes","L",0,1940.570496,448.271784576,1492.298711424,23.1,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,15.70193041,0,NA
"Speleomantes flavus",2431457,"Speleomantes flavus","Monte Albo Cave Salamander","Speleomantes","Plethodontidae","Caudata","Amphibia",0,NA,"VU","VU","Yes","Yes","Yes","H",0,565.24,77.607452,487.632548,13.73,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,16.24232882,0,NA
"Speleomantes imperialis",2431452,"Speleomantes imperialis","Imperial Cave Salamander","Speleomantes","Plethodontidae","Caudata","Amphibia",0,NA,"NT","NT","Yes","Yes","Yes","H",0,2741.434605,988.561318563,1752.873286437,36.06,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,16.60155685,0,NA
"Speleomantes italicus",2431456,"Speleomantes italicus","Italian Cave Salamander","Speleomantes","Plethodontidae","Caudata","Amphibia",0,NA,"NT","NT","Yes","Yes","Yes","L",0,9691.50501,8357.953920624,1333.551089376,86.24,1,1,0,1,1,1,0,1,1,0,0,0,0,0,15.69831951,0,NA
"Speleomantes sarrabusensis",2431454,"Speleomantes sarrabusensis","Sette Fratelli Cave Salamander","Speleomantes","Plethodontidae","Caudata","Amphibia",0,NA,"VU","VU","Yes","Yes","Yes","H",0,50.46,44.293788,6.166212,87.78,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,16.85238464,1,NA
"Speleomantes strinatii",2431453,"Speleomantes strinatii","North-west Italian Cave Salamander","Speleomantes","Plethodontidae","Caudata","Amphibia",0,NA,"NT","NT","Yes",NA,"Yes","L",0,7409.772585,3664.1325432825,3745.6400417175,49.45,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,16.40678335,0,NA
"Speleomantes supramontis",2431451,"Speleomantes supramontis","Supramonte Cave Salamander","Speleomantes","Plethodontidae","Caudata","Amphibia",0,NA,"EN","EN","Yes","Yes","Yes","H",0,1556.731933,821.0204214642,735.7115115358,52.74,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,16.15963459,0,NA
"Spermophilus citellus",2437304,"Spermophilus citellus","European Ground Squirrel","Spermophilus","Sciuridae","Rodentia","Mammalia",0,NA,"VU","VU","Yes",NA,"Yes",NA,0,36942.565,75588.1822465,0,204.61,1,1,0,760,717,272,140,20,18,0,0,0,0,0,3.740347807,0,395.97
"Spinus spinus",6092830,"Spinus spinus","Eurasian Siskin","Spinus","Fringillidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,250603.246,581900.737212,0,232.2,1,1,0,28,18,4,3,12,7,0,0,0,0,0,3.639203,0,13.25
"Stellagama stellio",7504253,"Laudakia stellio","Starred Agama","Stellagama","Agamidae","Squamata","Reptilia",0,NA,"LC","LC",NA,NA,NA,"L",0,4815.061,18221.6353423,0,378.43,1,1,0,135,125,16,12,26,20,0,0,0,0,0,23.46053875,0,NA
"Stercorarius longicaudus",2481613,"Stercorarius longicaudus","Long-tailed Jaeger","Stercorarius","Stercorariidae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"H",0,11786.683,66747.985829,0,566.3,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,7.341662,0,288.5
"Stercorarius parasiticus",2481621,"Stercorarius parasiticus","Arctic Jaeger","Stercorarius","Stercorariidae","Charadriiformes","Aves",0,NA,"EN","EN",NA,NA,NA,"L",0,9201.603,6517.4954049,2684.1075951,70.83,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,7.341662,0,445.5
"Stercorarius skua",2481618,"Catharacta skua","Great Skua","Stercorarius","Stercorariidae","Charadriiformes","Aves",0,NA,"LC","LC","Yes",NA,"Yes","L",0,4535.14587,1311.110671017,3224.035198983,28.91,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,3.68653,0,1340
"Sterna dougallii",5229249,"Sterna dougallii","Roseate Tern","Sterna","Laridae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,4557.288,19346.5990176,0,424.52,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,3.306648752,0,112
"Sterna hirundo",9367409,"Sterna hirundo","Common Tern","Sterna","Laridae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,198636.646,583475.2839604,0,293.74,1,1,0,44,19,15,3,8,3,0,0,0,0,0,3.685222393,0,129.5
"Sterna nilotica",NA,"Gelochelidon nilotica","Common Gull-billed Tern","Sterna","Laridae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,15459.753,50551.8463347,0,326.99,1,1,0,1,1,1,0,1,1,0,0,0,0,0,4.659712674,0,221
"Sterna paradisaea",5229230,"Sterna paradisaea","Arctic Tern","Sterna","Laridae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,58230.575,189546.3446825,0,325.51,1,1,0,6,4,4,0,2,1,0,0,0,0,0,2.862066,0,110
"Sternula albifrons",5789279,"Sternula albifrons","Little Tern","Sternula","Laridae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,66223.657,230504.6829199,0,348.07,1,0,0,1,0,NA,NA,1,0,0,0,0,0,0,4.035876085,0,57
"Streptopelia decaocto",2495696,"Streptopelia decaocto","Eurasian Collared-dove","Streptopelia","Columbidae","Columbiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"H",0,308271.325,587965.8981725,0,190.73,1,1,0,254,9,4,2,29,4,0,0,0,0,0,4.991769125,0,149
"Streptopelia senegalensis",2495659,"Spilopelia senegalensis","Laughing Dove","Streptopelia","Columbidae","Columbiformes","Aves",0,NA,"LC","NT",NA,NA,NA,"L",0,NA,NA,NA,NA,1,1,0,556,317,66,40,32,24,0,0,0,0,0,8.967522586,0,83.9
"Streptopelia turtur",2495708,"Streptopelia turtur","European Turtle-dove","Streptopelia","Columbidae","Columbiformes","Aves",0,NA,"VU","NT",NA,NA,NA,"H",0,339082.371,873171.0135621,0,257.51,1,1,0,168,151,14,13,35,29,0,0,0,0,0,4.619551,0,132
"Strix aluco",9282206,"Strix aluco","Tawny Owl","Strix","Strigidae","Strigiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"H",0,347829.965,982480.519139,0,282.46,1,1,0,259,194,13,10,94,72,0,0,0,0,0,8.773409536,0,475
"Strix nebulosa",2497522,"Strix nebulosa","Great Grey Owl","Strix","Strigidae","Strigiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"H",0,43094.61,54221.638302,0,125.82,1,1,0,301,254,11,10,129,108,0,0,0,0,0,8.438987,0,1078.5
"Strix uralensis",2497509,"Strix uralensis","Ural Owl","Strix","Strigidae","Strigiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"H",0,80088.98,107399.32218,0,134.1,1,1,0,239,171,12,7,99,71,0,0,0,0,0,5.934357,0,784.5
"Sturnus unicolor",2489104,"Sturnus unicolor","Spotless Starling","Sturnus","Sturnidae","Passeriformes","Aves",0,NA,"LC","LC","Yes","Yes","Yes","L",0,65250.979,148511.228204,0,227.6,1,1,0,9,9,9,0,1,1,0,0,0,0,0,4.544025,0,89.11429
"Sturnus vulgaris",9809229,"Sturnus vulgaris","Common Starling","Sturnus","Sturnidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,362218.591,756058.8649943,0,208.73,1,1,0,43,11,3,2,19,6,0,0,0,0,0,4.544025,0,78.0333333333333
"Suncus etruscus",2435506,"Suncus etruscus","Pygmy White-toothed Shrew","Suncus","Soricidae","Soricomorpha","Mammalia",0,NA,"LC","LC",NA,NA,NA,NA,0,92855.788,249057.7945736,0,268.22,1,1,0,122,122,22,19,12,12,0,0,0,0,0,5.966597234,0,2.26
"Surnia ulula",2497894,"Surnia ulula","Northern Hawk-owl","Surnia","Strigidae","Strigiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,59729.848,93584.7258464,0,156.68,1,1,0,66,54,6,4,32,27,0,0,0,0,0,15.86745109,0,320.5
"Sus scrofa",7705930,"Sus scrofa","Wild Boar","Sus","Suidae","Artiodactyla","Mammalia",0,NA,"LC","LC",NA,NA,NA,NA,0,313739.628,999229.3412172,0,318.49,1,1,0,1756,842,40,32,366,172,0,0,0,0,0,8.59003238,0,84471.54
"Sylvia atricapilla",2492956,"Sylvia atricapilla","Blackcap","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC","Yes",NA,"Yes","L",0,403453.205,938149.7375865,0,232.53,1,1,0,15,7,2,1,6,4,0,0,0,0,0,10.783883,0,16.7
"Sylvia borin",2492942,"Sylvia borin","Garden Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC","Yes",NA,"Yes","L",0,337583.134,873260.0510312,0,258.68,1,0,0,1,0,NA,NA,1,0,0,0,0,0,0,10.049115,0,18.2
"Sylvia communis",2492943,"Curruca communis","Common Whitethroat","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,375642.984,941060.8035168,0,250.52,1,0,0,3,0,NA,NA,2,0,0,0,0,0,0,6.014049,0,15.1
"Sylvia conspicillata",2492959,"Curruca conspicillata","Spectacled Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,45856.144,126686.7690288,0,276.27,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,5.989533,0,9
"Sylvia crassirostris",7342065,"Curruca crassirostris","Eastern Orphean Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,NA,NA,NA,NA,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,5.250358,0,NA
"Sylvia curruca",2492960,"Curruca curruca","Lesser Whitethroat","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,290190.113,668307.830239,0,230.3,1,1,0,4,2,2,0,2,1,0,0,0,0,0,6.537264,0,11.45
"Sylvia hortensis",2492944,"Curruca hortensis","Orphean Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,77457.801,234968.2393335,0,303.35,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,5.250358,0,21.9
"Sylvia melanothorax",2492953,"Curruca melanothorax","Cyprus Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC","Yes","Yes","Yes","L",0,4452.138792,2550.1851000576,1901.9536919424,57.28,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,5.752718,0,11.4
"Sylvia nisoria",2492955,"Curruca nisoria","Barred Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,118967.261,320331.2469686,0,269.26,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,9.441024,0,22.5
"Sylvia ruppeli",6100917,"Curruca ruppeli","Rueppell's Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC","Yes",NA,NA,"L",0,11246.04504,12760.887306888,0,113.47,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,5.746628,0,12.85
"Sylvia sarda",2492965,"Curruca sarda","Marmora's Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"LC","LC","Yes",NA,"Yes","L",0,10926.049396,8445.836183108,2480.213212892,77.3,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,4.7403,0,9.8
"Sylvia undata",2492949,"Curruca undata","Dartford Warbler","Sylvia","Sylviidae","Passeriformes","Aves",0,NA,"NT","NT","Yes","Yes","Yes","L",0,80746.316,210772.1086548,0,261.03,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,3.984875,0,10.8
"Tachybaptus ruficollis",2482048,"Tachybaptus ruficollis","Little Grebe","Tachybaptus","Podicipedidae","Podicipediformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,332394.536,979566.697592,0,294.7,1,1,0,23,16,5,4,10,7,0,0,0,0,0,20.01552952,0,174
"Tadarida teniotis",2433009,"Tadarida teniotis","European Free-tailed Bat","Tadarida","Molossidae","Chiroptera","Mammalia",0,NA,"LC","LC",NA,NA,NA,NA,0,119264.161,342526.670392,0,287.2,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,8.447539385,0,26.985
"Tadorna ferruginea",2498015,"Tadorna ferruginea","Ruddy Shelduck","Tadorna","Anatidae","Anseriformes","Aves",0,NA,"LC","NT",NA,NA,NA,"H",0,10541.591,37414.2147772,0,354.92,1,1,0,751,251,20,18,111,57,0,0,0,0,0,2.516869,0,1241.5
"Tadorna tadorna",2498009,"Tadorna tadorna","Common Shelduck","Tadorna","Anatidae","Anseriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,73544.614,198842.5728718,0,270.37,1,1,0,757,445,57,29,120,77,0,0,0,0,0,3.417173313,0,1152
"Talpa caeca",8347063,"Talpa caeca","Mediterranean Mole","Talpa","Talpidae","Soricomorpha","Mammalia",0,NA,"LC","LC","Yes",NA,"Yes",NA,0,19085.942,74469.5284956,0,390.18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,15.842191,0,71.08
"Talpa europaea",7872906,"Talpa europaea","European Mole","Talpa","Talpidae","Soricomorpha","Mammalia",0,NA,"LC","LC",NA,NA,NA,NA,0,300735.854,738938.0668634,0,245.71,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,15.80840478,0,87.53
"Talpa occidentalis",2436152,"Talpa occidentalis","Iberian Mole","Talpa","Talpidae","Soricomorpha","Mammalia",0,NA,"LC","LC","Yes","Yes","Yes",NA,0,29073.186,84800.6689248,0,291.68,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,16.21883106,0,49.47
"Talpa romana",2436140,"Talpa romana","Roman Mole","Talpa","Talpidae","Soricomorpha","Mammalia",0,NA,"LC","LC","Yes","Yes","Yes",NA,0,10182.020184,27326.5057698192,0,268.38,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,16.03095646,0,92.5
"Talpa stankovici",2436128,"Talpa stankovici","Balkan Mole","Talpa","Talpidae","Soricomorpha","Mammalia",0,NA,"LC","LC","Yes",NA,"Yes",NA,0,9445.564432,9625.9747126512,0,101.91,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,16.08595188,0,71.12
"Tarentola angustimentalis",2445033,"Tarentola angustimentalis","East Canary Gecko","Tarentola","Phyllodactylidae","Squamata","Reptilia",0,NA,"LC","LC","Yes","Yes","Yes","L",0,2089.507599,1243.6749229248,845.8326760752,59.52,1,1,0,1,1,1,0,1,1,0,0,0,0,0,14.28544457,0,NA
"Tarentola boettgeri",2445052,"Tarentola boettgeri","Boettger's Wall Gecko","Tarentola","Phyllodactylidae","Squamata","Reptilia",0,NA,"LC","LC","Yes","Yes","Yes",NA,0,1592.625284,537.51103335,1055.11425065,33.75,1,1,0,1,1,1,0,1,1,0,0,0,0,0,18.0557617,0,NA
"Tarentola delalandii",8994891,"Tarentola delalandii","Tenerife Wall Gecko","Tarentola","Phyllodactylidae","Squamata","Reptilia",0,NA,"LC","LC","Yes","Yes","Yes",NA,0,2222.902896,1582.0399910832,640.8629049168,71.17,1,1,0,7,7,7,0,1,1,0,0,0,0,0,15.84392054,0,NA
"Tarentola gomerensis",2445039,"Tarentola gomerensis","Gomero Wall Gecko","Tarentola","Phyllodactylidae","Squamata","Reptilia",0,NA,"LC","LC","Yes","Yes","Yes",NA,0,375.96,215.387484,160.572516,57.29,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,15.16085872,0,NA
"Tarentola mauritanica",2445034,"Tarentola mauritanica","Common Wall Gecko","Tarentola","Phyllodactylidae","Squamata","Reptilia",0,NA,"LC","LC",NA,NA,NA,"L",0,77863.719,200491.2900531,0,257.49,1,1,0,15,12,4,2,10,7,0,0,0,0,0,14.36227828,0,NA
"Tarsiger cyanurus",2492509,"Tarsiger cyanurus","Orange-flanked Bush-robin","Tarsiger","Muscicapidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,2135.632,1754.2081248,381.4238752,82.14,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,6.701539803,0,13.45
"Teira dugesii",2468700,"Teira dugesii","Madeira Lizard","Teira","Lacertidae","Squamata","Reptilia",0,NA,"LC","LC","Yes","Yes","Yes","H",0,2371.95223,649.677715797,1722.274514203,27.39,1,1,0,1,1,1,0,1,1,0,0,0,0,0,22.90382569,0,NA
"Telescopus fallax",2457466,"Telescopus fallax","Soosan Snake","Telescopus","Colubridae","Squamata","Reptilia",0,NA,"LC","LC",NA,NA,NA,"L",0,14895.915,49351.6559865,0,331.31,1,1,0,5,3,3,0,2,1,0,0,0,0,0,7.684642832,0,NA
"Testudo graeca",2441461,"Testudo graeca","Common Tortoise","Testudo","Testudinidae","Testudines","Reptilia",0,NA,"VU","VU",NA,NA,NA,"L",0,24125.52,75580.429056,0,313.28,1,1,0,995,555,40,38,158,109,0,0,0,1,1,23.7582789,1,NA
"Testudo hermanni",2441454,"Testudo hermanni","Hermann's Tortoise","Testudo","Testudinidae","Testudines","Reptilia",0,NA,"NT","NT","Yes",NA,"Yes","H",0,48787.393,163418.2515928,0,334.96,1,1,0,1928,1786,154,96,184,158,0,0,0,0,0,24.23418417,0,NA
"Testudo marginata",2441502,"Testudo marginata","Marginated Tortoise","Testudo","Testudinidae","Testudines","Reptilia",0,NA,"LC","LC","Yes",NA,"Yes","H",0,10641.585752,27010.4729557264,0,253.82,1,1,0,255,227,23,20,61,57,0,0,0,1,0,22.00254487,0,NA
"Tetrao urogallus",2473577,"Tetrao urogallus","Western Capercaillie","Tetrao","Phasianidae","Galliformes","Aves",0,NA,"LC","LC",NA,NA,NA,"H",0,133546.492,246513.4695828,0,184.59,1,1,0,74,28,9,4,18,10,0,0,0,0,0,4.347757,0,2950
"Tetrastes bonasia",2473663,"Bonasa bonasia","Hazel Grouse","Tetrastes","Phasianidae","Galliformes","Aves",0,NA,"LC","VU",NA,NA,NA,"L",0,162599.966,325378.7919626,0,200.11,1,1,0,1,1,1,0,1,1,0,0,0,0,0,6.414688866,0,429
"Tetrax tetrax",5228228,"Tetrax tetrax","Little Bustard","Tetrax","Otididae","Otidiformes","Aves",0,NA,"VU","EN",NA,NA,NA,"H",0,52493.633,108971.5327447,0,207.59,1,1,0,94,92,57,28,7,5,0,0,0,0,0,14.53498307,0,825
"Thalasseus sandvicensis",2481240,"Thalasseus sandvicensis","Sandwich Tern","Thalasseus","Laridae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,16067.112,75457.5847968,0,469.64,1,0,0,1,0,NA,NA,1,0,0,0,0,0,0,2.730473,0,200
"Tichodroma muraria",2484918,"Tichodroma muraria","Wallcreeper","Tichodroma","Tichodromidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,39887.002,207364.5459976,0,519.88,1,1,0,2,2,2,0,1,1,0,0,0,0,0,15.909956,0,17.6
"Timon lepidus",2468542,"Timon lepidus","Ocellated Lizard","Timon","Lacertidae","Squamata","Reptilia",0,NA,"NT","NT","Yes","Yes","Yes","L",0,63413.38,171907.331842,0,271.09,1,1,0,172,130,15,12,36,25,0,0,0,0,0,18.80267427,0,NA
"Trachylepis vittata",5225367,"Trachylepis vittata","Bridled Mabuya","Trachylepis","Scincidae","Squamata","Reptilia",0,NA,"LC","LC",NA,NA,NA,NA,0,915.42,3126.61701,0,341.55,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,16.48276157,0,NA
"Tringa erythropus",2481725,"Tringa erythropus","Spotted Redshank","Tringa","Scolopacidae","Charadriiformes","Aves",0,NA,"LC","NT",NA,NA,NA,"L",0,33375.109,71910.0098514,0,215.46,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,12.28694825,0,158
"Tringa glareola",2481713,"Tringa glareola","Wood Sandpiper","Tringa","Scolopacidae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,94447.581,160447.5506028,0,169.88,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,11.12760409,0,62.45
"Tringa nebularia",2481726,"Tringa nebularia","Common Greenshank","Tringa","Scolopacidae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,64871.362,112350.7118478,0,173.19,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,11.51393166,0,187
"Tringa ochropus",2481728,"Tringa ochropus","Green Sandpiper","Tringa","Scolopacidae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,146724.971,347826.2162526,0,237.06,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,15.27815411,0,71.4
"Tringa stagnatilis",2481719,"Tringa stagnatilis","Marsh Sandpiper","Tringa","Scolopacidae","Charadriiformes","Aves",0,NA,"LC","VU",NA,NA,NA,"L",0,8099.433,37761.9864759,0,466.23,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,11.13041468,0,77.5
"Tringa totanus",2481714,"Tringa totanus","Common Redshank","Tringa","Scolopacidae","Charadriiformes","Aves",0,NA,"VU","VU",NA,NA,NA,"H",0,190927.551,625707.7701372,0,327.72,1,1,0,215,187,26,23,34,31,0,0,0,0,0,11.08458031,0,129
"Triturus carnifex",2431887,"Triturus carnifex","Italian Crested Newt","Triturus","Salamandridae","Caudata","Amphibia",0,NA,"LC","LC","Yes",NA,"Yes","L",0,32728.354,102812.8512556,0,314.14,1,1,0,12,8,8,0,2,1,0,0,0,0,0,12.07014172,0,NA
"Triturus cristatus",2431885,"Triturus cristatus","Northern Crested Newt","Triturus","Salamandridae","Caudata","Amphibia",0,NA,"LC","LC",NA,NA,NA,"L",0,203894.668,608136.2367768,0,298.26,1,1,0,135,116,61,13,18,13,0,0,0,0,0,12.90170505,0,NA
"Triturus dobrogicus",2431891,"Triturus dobrogicus","Danube Crested Newt","Triturus","Salamandridae","Caudata","Amphibia",0,NA,"NT","NT","Yes",NA,"Yes","H",0,22801.7,80166.21686,0,351.58,1,1,0,15,10,8,2,3,2,0,0,0,0,0,12.74480011,0,NA
"Triturus karelinii",2431890,"Triturus karelinii","Southern Crested Newt","Triturus","Salamandridae","Caudata","Amphibia",0,NA,"LC","LC",NA,NA,NA,"L",0,10071.229,50635.1180433,0,502.77,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,12.01906433,0,NA
"Triturus marmoratus",2431886,"Triturus marmoratus","Marbled Newt","Triturus","Salamandridae","Caudata","Amphibia",0,NA,"LC","LC","Yes","Yes","Yes","L",0,49508.306,151173.612371,0,305.35,1,1,0,14,12,4,3,6,5,0,0,0,0,0,12.92907687,0,NA
"Triturus pygmaeus",2431889,"Triturus pygmaeus","Southern Marbled Newt","Triturus","Salamandridae","Caudata","Amphibia",0,NA,"NT","NT","Yes","Yes","Yes","L",0,18443.258,64084.7885726,0,347.47,1,1,0,10,6,3,0,3,2,0,0,0,0,0,12.99311509,0,NA
"Troglodytes troglodytes",5231438,"Troglodytes troglodytes","Winter Wren","Troglodytes","Troglodytidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,5.01,5.01,0,100,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,9.67374,0,9.8
"Turdoides altirostris",2493316,"Argya altirostris","Iraq Babbler","Turdoides","Leiothrichidae","Passeriformes","Aves",0,NA,"NT","NT",NA,NA,NA,"H",0,NA,NA,NA,NA,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,2.734041,0,33
"Turdus iliacus",2490781,"Turdus iliacus","Redwing","Turdus","Turdidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,129420.191,229203.158261,0,177.1,1,1,0,2,2,1,0,2,2,0,0,0,0,0,6.260843621,0,61.2
"Turdus merula",2490719,"Turdus merula","Eurasian Blackbird","Turdus","Turdidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,425906.026,1067405.6823612,0,250.62,1,1,0,57,21,16,2,14,4,0,0,0,0,0,6.652437067,0,103.2
"Turdus philomelos",7901064,"Turdus philomelos","Song Thrush","Turdus","Turdidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,368394.061,968250.1105263,0,262.83,1,1,0,36,28,10,5,13,8,0,0,0,0,0,8.745482794,0,67.75
"Turdus pilaris",2490737,"Turdus pilaris","Fieldfare","Turdus","Turdidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,233122.277,596886.2780308,0,256.04,1,1,0,24,6,4,2,8,2,0,0,0,0,0,5.368904107,0,106
"Turdus torquatus",7865305,"Turdus torquatus","Ring Ouzel","Turdus","Turdidae","Passeriformes","Aves",0,NA,"LC","LC","Yes",NA,NA,"L",0,81553.287,356754.8539815,0,437.45,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,4.487099,0,109
"Turdus viscivorus",2490774,"Turdus viscivorus","Mistle Thrush","Turdus","Turdidae","Passeriformes","Aves",0,NA,"LC","LC",NA,NA,NA,"H",0,379359.546,1029733.5516624,0,271.44,1,1,0,2,2,1,0,2,2,0,0,0,0,0,8.925975421,0,117.5
"Turnix sylvaticus",2475001,"Turnix sylvaticus","Common Buttonquail","Turnix","Turnicidae","Charadriiformes","Aves",0,NA,"RE","RE",NA,NA,NA,"L",0,199.521,649.0019088,0,325.28,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,9.402094841,0,54.25
"Tyto alba",2497921,"Tyto alba","Common Barn-owl","Tyto","Tytonidae","Strigiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,277409.121,541807.7542251,0,195.31,1,1,0,1176,577,48,18,313,129,0,0,0,0,0,13.71664335,0,418.9
"Upupa epops",2498415,"Upupa epops","Common Hoopoe","Upupa","Upupidae","Bucerotiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,268334.616,828697.7945928,0,308.83,1,1,0,102,89,12,11,31,28,0,0,0,0,0,26.686005,0,67.1333333333333
"Uria aalge",2481342,"Uria aalge","Common Murre","Uria","Alcidae","Charadriiformes","Aves",0,NA,"LC","LC",NA,NA,NA,"L",0,4056.843564,2526.6021716592,1530.2413923408,62.28,1,1,0,170,84,27,13,13,6,0,0,0,0,0,7.685176223,0,992
"Ursus arctos",2433433,"Ursus arctos","Brown Bear","Ursus","Ursidae","Carnivora","Mammalia",0,NA,"LC","NT",NA,NA,NA,NA,0,88296.882,193043.4731166,0,218.63,1,1,0,826,410,75,12,219,97,0,1,0,1,0,12.32523791,0,196287.5
"Vanellus spinosus",5229142,"Vanellus spinosus","Spur-winged Lapwing","Vanellus","Charadriidae","Charadriiformes","Aves",0,NA,"LC","VU",NA,NA,NA,"L",0,707.64,3107.530296,0,439.14,1,1,0,96,22,14,4,31,4,0,0,0,0,0,10.3855558,0,188
